GHO;PUBLISHSTATE;YEAR;REGION;WORLDBANKINCOMEGROUP;COUNTRY;SEX;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPOISON;PUBLISHED;2014;EUR;;ALB;MLE;0.4 [0.2-0.7];0.41545;0.24019;0.67757;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EUR;;ALB;BTSX;0.6 [0.4-0.9];0.56958;0.36429;0.85122;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EUR;;ALB;FMLE;0.3 [0.2-0.4];0.27165;0.1577;0.43381;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EUR;;ALB;BTSX;0.3 [0.2-0.5];0.33508;0.19154;0.54702;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EUR;;ALB;BTSX;0.3 [0.2-0.5];0.31072;0.17488;0.51833;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EUR;;ALB;BTSX;0.7 [0.4-1.1];0.71147;0.39152;1.06126;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EUR;;ALB;MLE;0.7 [0.5-1.1];0.71526;0.45745;1.07274;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EUR;;ALB;FMLE;0.4 [0.2-0.6];0.38075;0.23843;0.56798;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EUR;;ALB;MLE;0.9 [0.5-1.3];0.87203;0.4516;1.29903;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EUR;;ALB;MLE;0.6 [0.4-1.0];0.64352;0.41439;0.97877;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EUR;;ALB;FMLE;0.2 [0.1-0.4];0.24277;0.13436;0.40411;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EUR;;ALB;FMLE;0.4 [0.3-0.6];0.42434;0.27215;0.62937;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EUR;;ALB;BTSX;0.5 [0.3-0.8];0.53117;0.3381;0.8044;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EUR;;ALB;MLE;1.0 [0.5-1.5];1.02612;0.53998;1.52697;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EUR;;ALB;MLE;0.7 [0.4-1.0];0.67065;0.43142;1.01534;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EUR;;ALB;FMLE;0.3 [0.1-0.4];0.25201;0.14125;0.41208;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EUR;;ALB;FMLE;0.4 [0.2-0.6];0.39378;0.24835;0.5902;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EUR;;ALB;MLE;0.4 [0.2-0.7];0.40128;0.22757;0.66944;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EUR;;ALB;MLE;0.7 [0.4-1.1];0.74758;0.4168;1.11033;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EUR;;ALB;MLE;0.4 [0.2-0.7];0.40972;0.23123;0.68596;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EUR;;ALB;FMLE;0.5 [0.3-0.8];0.54287;0.32522;0.83993;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EUR;;ALB;BTSX;0.5 [0.3-0.8];0.5076;0.3144;0.78399;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EUR;;ALB;FMLE;0.5 [0.3-0.7];0.46836;0.28715;0.69581;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EUR;;ALB;MLE;0.6 [0.4-0.9];0.58128;0.36191;0.90766;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EUR;;ALB;BTSX;0.5 [0.3-0.8];0.48732;0.30811;0.75059;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EUR;;ALB;MLE;0.4 [0.3-0.7];0.43136;0.2585;0.68992;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EUR;;ALB;FMLE;0.5 [0.3-0.8];0.50946;0.31089;0.76178;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EUR;;ALB;BTSX;0.3 [0.2-0.5];0.32711;0.1853;0.54007;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EUR;;ALB;FMLE;0.2 [0.1-0.4];0.2454;0.13694;0.40629;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EUR;;ALB;FMLE;0.4 [0.3-0.6];0.42288;0.26738;0.63267;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EUR;;ALB;BTSX;0.8 [0.4-1.2];0.79789;0.44358;1.1893;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EUR;;ALB;BTSX;0.7 [0.4-1.0];0.66734;0.37351;0.99628;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EUR;;ALB;MLE;0.4 [0.2-0.7];0.40459;0.2284;0.67649;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EUR;;ALB;MLE;0.4 [0.3-0.7];0.43368;0.25384;0.704;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EUR;;ALB;BTSX;0.6 [0.4-0.9];0.60939;0.35263;0.90518;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EMR;;ARE;MLE;0.7 [0.2-1.2];0.66292;0.21688;1.24334;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.52908;0.17774;0.97635;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.08068;0.03755;0.15175;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EMR;;ARE;BTSX;0.5 [0.2-0.9];0.49087;0.16253;0.93566;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EMR;;ARE;BTSX;0.3 [0.1-0.7];0.33232;0.1063;0.65472;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EMR;;ARE;BTSX;0.6 [0.2-1.0];0.57475;0.18512;1.04386;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.51337;0.17082;0.96296;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EMR;;ARE;MLE;0.5 [0.2-0.9];0.47916;0.15096;0.94343;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EMR;;ARE;BTSX;0.4 [0.1-0.8];0.42345;0.13891;0.83584;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EMR;;ARE;MLE;0.8 [0.2-1.4];0.751;0.23648;1.42089;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.53339;0.18166;0.982;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EMR;;ARE;MLE;0.5 [0.2-1.0];0.51875;0.16562;1.01824;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EMR;;ARE;MLE;0.7 [0.2-1.3];0.68518;0.22943;1.26085;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EMR;;ARE;MLE;0.7 [0.2-1.3];0.70303;0.22287;1.28437;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.54572;0.17629;1.03387;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.10485;0.04857;0.19622;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.53347;0.17425;0.97448;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.07891;0.03621;0.15014;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.11381;0.04966;0.21955;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.07409;0.03311;0.1455;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.0771;0.03462;0.14837;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EMR;;ARE;BTSX;0.5 [0.2-0.9];0.51508;0.18097;0.93061;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EMR;;ARE;MLE;0.6 [0.2-1.2];0.63987;0.20822;1.21979;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EMR;;ARE;BTSX;0.5 [0.2-0.9];0.51876;0.16918;0.94916;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.10464;0.04929;0.19328;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EMR;;ARE;MLE;0.6 [0.2-1.1];0.56441;0.1816;1.11438;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EMR;;ARE;BTSX;0.4 [0.1-0.7];0.35257;0.11344;0.70112;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EMR;;ARE;BTSX;0.6 [0.2-1.1];0.55387;0.17685;1.06478;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.53066;0.18339;0.9711;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.08174;0.0402;0.15077;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EMR;;ARE;MLE;0.7 [0.2-1.3];0.71389;0.22682;1.30316;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EMR;;ARE;MLE;0.8 [0.2-1.4];0.7575;0.23783;1.37413;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EMR;;ARE;MLE;0.7 [0.2-1.2];0.67346;0.23243;1.21563;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EMR;;ARE;MLE;0.7 [0.2-1.2];0.66807;0.21154;1.23316;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EMR;;ARE;BTSX;0.4 [0.1-0.7];0.35478;0.11411;0.69877;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EMR;;ARE;MLE;0.5 [0.2-1.0];0.49738;0.15854;0.99825;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EMR;;ARE;MLE;0.7 [0.2-1.3];0.69628;0.22143;1.30701;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EMR;;ARE;BTSX;0.5 [0.2-1.0];0.50715;0.16565;0.95268;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EMR;;ARE;BTSX;0.5 [0.2-0.9];0.48929;0.15952;0.90518;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.10268;0.04702;0.19593;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.08268;0.0398;0.15402;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EMR;;ARE;MLE;0.8 [0.2-1.5];0.76409;0.2376;1.46716;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EMR;;ARE;BTSX;0.4 [0.1-0.7];0.36593;0.119;0.7343;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.06981;0.02992;0.13966;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.10557;0.04721;0.20033;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EMR;;ARE;MLE;0.4 [0.1-0.9];0.44928;0.1407;0.88435;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EMR;;ARE;FMLE;0.1 [0.1-0.2];0.10867;0.05067;0.2015;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.06674;0.02879;0.13216;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.07034;0.03108;0.13963;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EMR;;ARE;MLE;0.6 [0.2-1.2];0.60497;0.19559;1.16773;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.06792;0.02916;0.13623;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EMR;;ARE;MLE;0.5 [0.2-1.0];0.47829;0.15067;0.95063;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EMR;;ARE;FMLE;0.1 [0.0-0.1];0.06556;0.02783;0.13099;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EMR;;ARE;BTSX;0.5 [0.2-0.9];0.45893;0.15106;0.8857;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.08324;0.04042;0.15507;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EMR;;ARE;MLE;0.7 [0.2-1.3];0.67963;0.22461;1.2537;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EMR;;ARE;MLE;0.7 [0.2-1.3];0.68558;0.23289;1.25364;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EMR;;ARE;FMLE;0.1 [0.0-0.2];0.08205;0.0386;0.15282;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EMR;;ARE;FMLE;0.1 [0.1-0.2];0.11623;0.05038;0.22706;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EMR;;ARE;BTSX;0.4 [0.1-0.8];0.38601;0.12579;0.75815;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AMR;;ARG;MLE;1.0 [0.7-1.2];0.95391;0.74679;1.20403;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.40823;0.3063;0.53348;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.36279;0.25487;0.50192;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AMR;;ARG;BTSX;0.6 [0.5-0.8];0.60712;0.46663;0.77573;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AMR;;ARG;BTSX;0.5 [0.4-0.6];0.46238;0.35105;0.59492;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AMR;;ARG;MLE;0.6 [0.5-0.8];0.62506;0.48353;0.79757;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AMR;;ARG;MLE;0.6 [0.5-0.8];0.62759;0.47906;0.80481;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AMR;;ARG;BTSX;1.0 [0.8-1.2];0.974;0.75254;1.2404;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AMR;;ARG;BTSX;0.6 [0.4-0.7];0.57352;0.4413;0.73329;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.41366;0.31321;0.53306;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AMR;;ARG;BTSX;0.6 [0.5-0.8];0.63807;0.48836;0.81825;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AMR;;ARG;FMLE;0.3 [0.3-0.4];0.33672;0.25538;0.43273;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AMR;;ARG;MLE;0.7 [0.6-1.0];0.74275;0.55889;0.97257;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AMR;;ARG;BTSX;0.6 [0.4-0.7];0.56809;0.43217;0.7303;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AMR;;ARG;FMLE;0.6 [0.5-0.8];0.59116;0.45533;0.75134;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AMR;;ARG;BTSX;0.7 [0.5-0.9];0.71302;0.54577;0.91731;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AMR;;ARG;BTSX;0.5 [0.3-0.7];0.47471;0.33404;0.65413;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AMR;;ARG;MLE;0.6 [0.4-0.8];0.59236;0.41728;0.81413;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AMR;;ARG;FMLE;0.3 [0.2-0.4];0.31856;0.22152;0.44356;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AMR;;ARG;BTSX;0.6 [0.4-0.7];0.57484;0.43252;0.74674;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AMR;;ARG;MLE;0.7 [0.5-0.9];0.70008;0.51801;0.92923;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AMR;;ARG;BTSX;0.6 [0.4-0.7];0.58328;0.44836;0.74201;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AMR;;ARG;BTSX;0.4 [0.3-0.6];0.44267;0.32004;0.59751;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AMR;;ARG;MLE;0.8 [0.6-1.0];0.81113;0.62844;1.03166;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AMR;;ARG;MLE;0.7 [0.5-0.9];0.67388;0.46896;0.93294;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AMR;;ARG;BTSX;0.4 [0.3-0.6];0.43142;0.29596;0.60352;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.39506;0.28894;0.5257;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AMR;;ARG;FMLE;0.4 [0.3-0.6];0.43017;0.32268;0.55972;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.38539;0.28867;0.49846;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AMR;;ARG;MLE;0.7 [0.5-0.9];0.68052;0.53047;0.85818;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AMR;;ARG;BTSX;0.6 [0.4-0.7];0.57764;0.43978;0.74161;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AMR;;ARG;MLE;0.8 [0.6-1.0];0.75685;0.58721;0.96433;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.40217;0.29585;0.53381;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AMR;;ARG;FMLE;0.4 [0.3-0.5];0.36017;0.25298;0.49939;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AMR;;ARG;MLE;0.6 [0.4-0.7];0.56235;0.42688;0.72002;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AMR;;ARG;MLE;0.7 [0.6-0.9];0.73398;0.56392;0.93444;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AMR;;ARG;MLE;0.8 [0.6-1.0];0.75152;0.56636;0.97289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AMR;;ARG;MLE;0.6 [0.5-0.8];0.63033;0.48725;0.80266;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AMR;;ARG;MLE;1.3 [1.0-1.6];1.2798;0.99323;1.62429;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AMR;;ARG;FMLE;0.4 [0.3-0.6];0.435;0.33;0.56086;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AMR;;ARG;FMLE;0.5 [0.4-0.6];0.49112;0.37055;0.63191;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AMR;;ARG;FMLE;0.4 [0.3-0.6];0.43695;0.33107;0.56332;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AMR;;ARG;MLE;0.9 [0.7-1.1];0.85005;0.65414;1.08695;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AMR;;ARG;BTSX;0.5 [0.4-0.7];0.50488;0.3826;0.65095;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AMR;;ARG;FMLE;0.7 [0.5-0.9];0.68499;0.52508;0.87759;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AMR;;ARG;MLE;0.9 [0.7-1.2];0.90741;0.69926;1.16265;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AMR;;ARG;FMLE;0.3 [0.2-0.4];0.30474;0.21992;0.41319;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AMR;;ARG;BTSX;0.5 [0.4-0.7];0.52743;0.40467;0.67597;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AMR;;ARG;BTSX;0.5 [0.4-0.6];0.47942;0.36808;0.61253;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AMR;;ARG;MLE;0.6 [0.4-0.8];0.58774;0.42535;0.79137;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
