Dataflow;STAT_UNIT;UNIT_MEASURE;EDU_LEVEL;EDU_CAT;SEX;AGE;GRADE;SECTOR_EDU;EDU_ATTAIN;WEALTH_QUINTILE;LOCATION;EDU_TYPE;EDU_FIELD;SUBJECT;INFRASTR;SE_BKGRD;TEACH_EXPERIENCE;CONTRACT_TYPE;COUNTRY_ORIGIN;REGION_DEST;IMM_STATUS;REF_AREA;TIME_PERIOD;OBS_VALUE;UNIT_MULT;OBS_STATUS;FREQ;DECIMALS;ATTR_ENDPOINT
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KN;2015;62.56192;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KN;2016;50.03549;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KR;2013;55.72418;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KR;2014;55.68051;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KR;2015;56.63844;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KR;2016;58.40035;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KR;2017;58.13154;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2010;84.26524;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2012;82.07094;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2013;77.67234;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2014;71.83222;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2015;68.68738;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2016;67.44065;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2017;64.49068;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KW;2018;60.88444;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2011;48.71132;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2012;54.06859;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2013;57.75112;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2014;57.6311;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2015;37.07475;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2016;38.67021;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;KZ;2019;41.16959;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2010;9.5331;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2011;10.11896;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2012;11.7727;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2013;13.47805;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2014;15.62534;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2015;17.17987;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2016;19.62359;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2017;21.2527;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LA;2018;22.96261;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2010;38.22577;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2011;38.48345;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2012;38.73694;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2013;37.18897;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2014;39.95943;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2015;35.36999;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2016;38.90653;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2017;37.67276;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LC;2018;34.90901;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2010;102.15054;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2011;96.84211;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2012;101.5873;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2014;108.69565;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2015;101.86047;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2016;100.0;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LI;2017;101.04439;0;E;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
UNESCO:EDU_NON_FINANCE(3.0);GECER;PT;L02;_T;M;_T;_T;INST_T;_Z;_Z;_T;_T;_T;_Z;_Z;_Z;_Z;_Z;W00;W00;_Z;LK;2011;91.15887;0;A;A;5;https://api.uis.unesco.org/sdmx/data/UNESCO,EDU_NON_FINANCE,3.0/GECER.PT.L02._T._T+F+M._T._T.INST_T._Z._Z._T._T._T._Z._Z._Z._Z._Z.W00.W00._Z.?startPeriod=2010&endPeriod=2020&format=csv-sdmx&locale=en&subscription-key=460ab272abdd43c892bb59c218c22c09
