GHO;PUBLISHSTATE;YEAR;REGION;UNREGION;WHOINCOMEREGION;COUNTRY;RESIDENCEAREATYPE;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPM25;PUBLISHED;2019;EUR;;;ALB;RUR;15.65 [14.01-17.67];15.65032;14.00832;17.66773;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;ALB;TOWN;16.40 [14.49-18.62];16.39856;14.48544;18.62412;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;ALB;URB;16.58 [14.98-18.62];16.57698;14.97752;18.62183;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;AND;TOTL;11.43 [10.07-13.43];11.42903;10.06889;13.4325;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;AND;RUR;10.53 [8.69-12.72];10.5256;8.68772;12.72487;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;AND;TOWN;11.88 [10.57-13.67];11.88412;10.56981;13.67163;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;AND;URB;11.88 [10.57-13.67];11.88412;10.56981;13.67163;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;AND;TOTL;11.66 [10.25-13.69];11.66004;10.24671;13.6923;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;AND;RUR;10.75 [8.87-13.05];10.75308;8.86567;13.04918;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;AND;TOWN;12.13 [10.80-13.95];12.12765;10.80045;13.9545;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;AND;URB;12.13 [10.80-13.95];12.12765;10.80045;13.9545;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;AND;TOTL;10.80 [9.44-12.71];10.79727;9.4372;12.70609;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;AND;RUR;9.97 [8.22-12.11];9.97108;8.22416;12.10951;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;AND;TOWN;11.23 [9.92-12.92];11.23341;9.91951;12.91926;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;AND;URB;11.23 [9.92-12.92];11.23341;9.91951;12.91926;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;AND;TOTL;10.15 [8.88-11.93];10.14877;8.87914;11.93458;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;AND;RUR;9.39 [7.74-11.38];9.38869;7.73537;11.38482;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;AND;TOWN;10.56 [9.37-12.21];10.56006;9.37433;12.21276;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;AND;URB;10.56 [9.37-12.21];10.56006;9.37433;12.21276;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;AND;TOTL;9.35 [8.23-11.04];9.34741;8.22862;11.0447;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;AND;RUR;8.66 [7.14-10.54];8.66115;7.14301;10.53747;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;AND;TOWN;9.73 [8.66-11.22];9.72858;8.65788;11.22486;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;AND;URB;9.73 [8.66-11.22];9.72858;8.65788;11.22486;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;AND;TOTL;9.94 [8.72-11.68];9.94171;8.72074;11.68;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;AND;RUR;9.23 [7.61-11.19];9.22509;7.61121;11.19454;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;AND;TOWN;10.35 [9.20-11.91];10.35071;9.20308;11.9133;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;AND;URB;10.35 [9.20-11.91];10.35071;9.20308;11.9133;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;AND;TOTL;9.06 [7.93-10.71];9.06227;7.93061;10.709;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;AND;RUR;8.42 [6.93-10.26];8.42316;6.93403;10.26132;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;AND;TOWN;9.44 [8.36-10.85];9.43709;8.35594;10.84968;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;AND;URB;9.44 [8.36-10.85];9.43709;8.35594;10.84968;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;AND;TOTL;9.31 [8.16-10.97];9.30733;8.1587;10.97015;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;AND;RUR;8.66 [7.15-10.49];8.66374;7.14803;10.49461;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;AND;TOWN;9.69 [8.60-11.12];9.69488;8.60064;11.11738;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;AND;URB;9.69 [8.60-11.12];9.69488;8.60064;11.11738;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;AND;TOTL;9.21 [8.08-10.85];9.21394;8.08418;10.84639;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;AND;RUR;8.59 [7.10-10.39];8.59;7.10151;10.39403;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;AND;TOWN;9.60 [8.55-10.97];9.59922;8.5475;10.9708;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;AND;URB;9.60 [8.55-10.97];9.59922;8.5475;10.9708;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;AND;TOTL;8.52 [7.49-10.05];8.52423;7.4929;10.05173;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;AND;RUR;7.96 [6.59-9.65];7.9595;6.58951;9.65315;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;AND;TOWN;8.88 [7.88-10.18];8.88133;7.88458;10.17714;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;AND;URB;8.88 [7.88-10.18];8.88133;7.88458;10.17714;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;ARE;CITY;40.85 [34.83-50.27];40.84591;34.82888;50.26681;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;ARE;TOTL;43.71 [37.39-52.89];43.70844;37.39184;52.89176;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;ARE;RUR;44.86 [37.53-54.18];44.86268;37.52797;54.17971;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;ARE;TOWN;40.81 [33.37-50.88];40.80809;33.37288;50.87545;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;ARE;URB;40.83 [34.07-50.39];40.82856;34.07498;50.39497;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EMR;;;ARE;CITY;40.55 [34.65-49.79];40.54689;34.65266;49.78575;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EMR;;;ARE;TOTL;43.53 [37.22-52.54];43.53498;37.22031;52.54435;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EMR;;;ARE;RUR;44.74 [37.39-54.00];44.741;37.38587;54.00063;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EMR;;;ARE;TOWN;40.53 [33.16-50.37];40.53284;33.16026;50.36619;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EMR;;;ARE;URB;40.54 [33.90-49.99];40.54046;33.89689;49.98975;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EMR;;;ARE;CITY;40.91 [34.88-50.33];40.90597;34.87659;50.33204;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EMR;;;ARE;TOTL;43.93 [37.53-53.26];43.93421;37.5329;53.25588;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EMR;;;ARE;RUR;45.15 [37.80-54.67];45.15208;37.79762;54.67077;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EMR;;;ARE;TOWN;40.95 [33.50-51.16];40.95065;33.49516;51.15613;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EMR;;;ARE;URB;40.93 [34.16-50.56];40.92635;34.16268;50.56367;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EMR;;;ARE;CITY;40.03 [34.28-48.97];40.02937;34.28246;48.97259;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EMR;;;ARE;TOTL;42.88 [36.60-51.70];42.88311;36.59595;51.69864;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EMR;;;ARE;RUR;44.04 [37.07-53.31];44.04073;37.07321;53.31146;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EMR;;;ARE;TOWN;40.05 [32.74-49.60];40.05367;32.74183;49.59883;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EMR;;;ARE;URB;40.04 [33.55-49.30];40.04042;33.54939;49.30494;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EMR;;;ARE;CITY;38.82 [33.40-47.12];38.81602;33.39566;47.11552;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EMR;;;ARE;TOTL;41.34 [35.23-49.58];41.33546;35.22762;49.58349;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EMR;;;ARE;RUR;42.38 [36.00-51.32];42.37539;35.99799;51.32035;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EMR;;;ARE;TOWN;38.77 [31.66-47.87];38.77431;31.65827;47.86712;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EMR;;;ARE;URB;38.80 [32.67-47.31];38.79712;32.66947;47.30538;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EMR;;;ARE;CITY;41.27 [35.08-50.91];41.26749;35.07714;50.90715;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EMR;;;ARE;TOTL;43.93 [37.59-53.41];43.92792;37.58848;53.4101;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EMR;;;ARE;RUR;45.07 [37.82-54.87];45.06772;37.81655;54.87003;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EMR;;;ARE;TOWN;41.03 [33.54-51.44];41.03491;33.54411;51.43612;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EMR;;;ARE;URB;41.16 [34.34-50.95];41.16245;34.34037;50.95144;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EMR;;;ARE;CITY;40.44 [34.55-49.63];40.43842;34.54503;49.62815;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EMR;;;ARE;TOTL;42.89 [36.71-51.87];42.88604;36.71036;51.86847;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EMR;;;ARE;RUR;43.93 [37.17-53.51];43.92617;37.1717;53.50712;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EMR;;;ARE;TOWN;40.30 [32.90-50.22];40.30126;32.89919;50.22189;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EMR;;;ARE;URB;40.38 [33.77-49.85];40.37666;33.7724;49.84886;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EMR;;;ARE;CITY;40.56 [34.63-49.79];40.55821;34.63443;49.79238;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EMR;;;ARE;TOTL;43.33 [37.10-52.57];43.32676;37.09711;52.5681;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EMR;;;ARE;RUR;44.45 [37.50-54.26];44.44963;37.50057;54.25549;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EMR;;;ARE;TOWN;40.72 [33.25-50.92];40.72243;33.2546;50.92427;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EMR;;;ARE;URB;40.63 [33.96-50.22];40.63193;33.95918;50.2185;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EMR;;;ARE;CITY;40.30 [34.45-49.39];40.29776;34.44529;49.38542;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EMR;;;ARE;TOTL;43.10 [36.92-52.28];43.09622;36.91678;52.28174;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EMR;;;ARE;RUR;44.21 [37.36-54.01];44.21321;37.35528;54.0123;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EMR;;;ARE;TOWN;40.59 [33.13-50.72];40.5898;33.12995;50.72442;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EMR;;;ARE;URB;40.43 [33.81-49.95];40.42851;33.81282;49.95179;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EMR;;;ARE;CITY;38.93 [33.45-47.27];38.92641;33.44922;47.27113;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EMR;;;ARE;TOTL;41.75 [35.66-50.29];41.7495;35.66267;50.29273;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EMR;;;ARE;RUR;42.89 [36.35-52.16];42.89308;36.34962;52.15862;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EMR;;;ARE;TOWN;39.16 [31.97-48.50];39.15978;31.96784;48.50189;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EMR;;;ARE;URB;39.03 [32.87-47.74];39.03064;32.86679;47.74235;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;ARG;CITY;12.11 [9.65-14.80];12.11283;9.64764;14.80276;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;ARG;TOTL;13.14 [9.68-17.12];13.13748;9.67834;17.12469;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;ARG;RUR;13.98 [9.47-18.86];13.98384;9.47364;18.85943;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;ARG;TOWN;13.08 [9.17-18.19];13.07592;9.17232;18.1929;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;ARG;URB;12.29 [9.63-15.41];12.28545;9.62802;15.41183;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;ARG;CITY;12.16 [9.63-14.99];12.15655;9.63226;14.99466;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;ARG;TOTL;13.22 [9.96-17.17];13.22056;9.9567;17.16817;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;ARG;RUR;14.10 [9.56-19.15];14.09657;9.55626;19.15177;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;ARG;TOWN;13.17 [9.17-18.28];13.17222;9.17235;18.27672;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;ARG;URB;12.34 [9.59-15.40];12.33864;9.58744;15.39751;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;ARG;CITY;11.95 [9.15-14.39];11.95078;9.15413;14.39447;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;ARG;TOTL;12.95 [9.27-16.53];12.94834;9.27401;16.52597;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;ARG;RUR;13.77 [9.08-18.39];13.77316;9.0799;18.39004;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;ARG;TOWN;12.88 [8.80-17.75];12.88289;8.79688;17.75285;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;ARG;URB;12.12 [9.03-14.83];12.11793;9.02897;14.83076;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;ARG;CITY;12.93 [10.25-15.88];12.93162;10.24825;15.88146;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;ARG;TOTL;14.02 [10.47-18.07];14.01846;10.46776;18.07181;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;ARG;RUR;14.91 [10.01-20.09];14.91269;10.00554;20.0927;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;ARG;TOWN;13.97 [9.67-19.28];13.9719;9.67416;19.27987;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;ARG;URB;13.12 [10.23-16.37];13.11819;10.231;16.36713;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;ARG;CITY;12.52 [10.21-15.01];12.5155;10.20717;15.00575;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;ARG;TOTL;13.56 [10.23-17.61];13.56491;10.2255;17.6057;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;ARG;RUR;14.43 [10.04-19.38];14.43056;10.04435;19.38121;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;ARG;TOWN;13.51 [9.46-18.12];13.50768;9.45919;18.12178;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;ARG;URB;12.69 [10.06-15.46];12.69346;10.05857;15.46414;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;ARG;CITY;13.04 [10.27-15.83];13.03833;10.27003;15.83348;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;ARG;TOTL;14.18 [10.46-18.33];14.18288;10.46107;18.33166;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;ARG;RUR;15.13 [10.24-20.31];15.12805;10.24447;20.30945;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;ARG;TOWN;14.12 [9.84-19.62];14.11521;9.83769;19.62458;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;ARG;URB;13.23 [10.11-16.42];13.23148;10.11189;16.42021;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;ARG;CITY;12.83 [10.18-15.71];12.83038;10.18075;15.70528;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;ARG;TOTL;13.93 [10.47-18.20];13.93109;10.47123;18.20022;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;ARG;RUR;14.85 [10.22-20.51];14.84611;10.21692;20.50826;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;ARG;TOWN;13.83 [9.62-18.86];13.83293;9.61879;18.85679;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;ARG;URB;13.01 [10.02-16.19];13.01019;10.02098;16.18628;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;ARG;CITY;12.17 [9.12-15.29];12.16522;9.12265;15.28622;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;ARG;TOTL;13.24 [9.74-17.76];13.23692;9.73961;17.76179;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;ARG;RUR;14.13 [9.68-20.13];14.12503;9.68102;20.12919;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;ARG;TOWN;13.16 [8.97-18.12];13.15817;8.96557;18.12289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;ARG;URB;12.34 [9.06-15.81];12.34328;9.06365;15.81262;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;ARG;CITY;11.58 [8.97-14.52];11.58102;8.97341;14.518;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;ARG;TOTL;12.60 [9.10-16.68];12.60073;9.09922;16.67906;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;ARG;RUR;13.44 [9.33-18.47];13.44251;9.32632;18.47003;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;ARG;TOWN;12.55 [8.38-17.83];12.54517;8.37902;17.82722;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;ARG;URB;11.75 [8.89-15.17];11.75389;8.8897;15.17197;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;ARG;CITY;11.07 [8.82-13.40];11.06788;8.81648;13.40468;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;ARG;TOTL;12.04 [8.92-15.57];12.04087;8.91674;15.56759;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;ARG;RUR;12.85 [9.05-17.30];12.84685;9.04568;17.2996;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;ARG;TOWN;11.97 [8.14-16.58];11.97366;8.13538;16.57848;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;ARG;URB;11.23 [8.67-13.86];11.23025;8.67068;13.85959;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;ARM;CITY;45.75 [31.87-62.29];45.74709;31.8739;62.2886;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;ARM;TOTL;40.90 [28.63-57.47];40.89928;28.63088;57.4707;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;ARM;RUR;34.11 [24.25-48.20];34.10955;24.25189;48.20074;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;ARM;TOWN;39.88 [27.85-56.20];39.88367;27.84561;56.20356;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
